,path_id,initial_state,final_state,h_actions,h_path,h_cost,h_distance,h_time,end_message
31,32,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1937.668367421266, -103.80068030804794, 1, 0, 0, 0, 0, 0, 0)","[array([-0.05236,  0.     ])
 array([[-0.07441804,  0.00116276]], dtype=float32)
 array([[-0.05685925,  0.13156256]], dtype=float32)
 array([[-0.00314819,  0.00545559]], dtype=float32)]","[[ 1.13698429 -0.20902215  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.36570471  0.53722535 -0.57957408 -1.44569901  0.10921351 -0.30178034]
 [-0.62701567  0.62760833 -1.23991121 -2.2528172  -0.14741474  1.03373336]]",2262.2924574135727,775.0052731949323,2.2736456394195557,End
32,33,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2081.348865197631, -405.45769186720594, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02022728,  0.00382657]], dtype=float32)
 array([[-0.06396066,  0.00132559]], dtype=float32)
 array([[-0.00199941, -0.00492834]], dtype=float32)]","[[ 1.35494799 -2.32345853  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.03440716 -0.45936734 -1.77110694 -0.85112105  0.44885264 -0.16007863]
 [-0.88177109  0.13519442 -0.46806935 -1.39852784  0.28944736 -0.09998552]]",120.05490338086817,609.3750778212961,0.920830488204956,End
33,34,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2033.3426277805333, -258.7708079274749, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472,  0.     ])
 array([[-0.03197887,  0.00041721]], dtype=float32)
 array([[-0.06375942,  0.09517109]], dtype=float32)
 array([[-0.00254863, -0.00458125]], dtype=float32)]","[[ 1.2821224  -1.29527065  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.11881168 -0.00537786 -1.48720311 -1.01202881  0.23008154 -0.23085696]
 [-0.79466629  0.20673264 -0.53848727 -1.56367789 -0.04393262  0.54572961]]",930.9549421497867,665.8225792439098,1.2623279094696045,End
34,35,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2280.361989641859, -198.13920164474428, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.07106287,  0.00097843]], dtype=float32)
 array([[-0.07125874,  0.00087614]], dtype=float32)
 array([[-0.05872066,  0.13713671]], dtype=float32)
 array([[-0.00287953,  0.00036102]], dtype=float32)]","[[ 1.65685144 -0.87027912  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.86678046 -0.11047172 -0.65168479 -1.40922953  0.16757657 -0.32225267]
 [ 0.06805443  0.56893348 -0.5314011  -1.42481613  0.28498111 -0.23906211]
 [-0.9170695   0.65137483 -1.39132974 -2.17380574 -0.16039658  1.22195966]]",2606.2915145793995,583.954683082602,1.7294204235076904,End
35,36,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2159.888170618543, -44.299792246513164, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.07114937,  0.00832302]], dtype=float32)
 array([[-0.0467804 ,  0.14098017]], dtype=float32)
 array([[-0.05976674,  0.11168093]], dtype=float32)
 array([[-0.00090343,  0.00088019]], dtype=float32)]","[[ 1.47409233  0.20804371  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.69150511  1.07279687 -1.31212813 -1.31214665  0.59317769 -0.85265569]
 [-0.42085051  0.97985618 -1.51712659 -0.05393149 -0.0371979  -1.8869833 ]
 [-1.37237014  1.06241147 -0.58628789 -0.5476995  -0.31039391 -1.03310576]]",4127.04859086643,293.9405804646848,3.33760666847229,End
36,37,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2291.8640551885487, -2.927844940749777, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.04348432,  0.1506852 ]], dtype=float32)
 array([[-0.05779886,  0.140149  ]], dtype=float32)
 array([[-0.04341334,  0.1103197 ]], dtype=float32)
 array([[-0.00223286,  0.00044527]], dtype=float32)]","[[ 1.67430011  0.49803648  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.54683313  0.42396842 -0.43754273 -1.47070883  0.03124838  1.03532386]
 [-0.44078415  0.49526705 -1.42885566 -1.42122162  0.18406028  0.24681506]
 [-1.5642131   0.65048369 -1.33550109 -1.96143267 -0.27463126  0.87166797]]",7251.615938770101,158.17734281594343,3.6096675395965576,End
37,38,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2025.893049864061, -364.6829879890867, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472,  0.     ])
 array([[-0.02006282,  0.00346701]], dtype=float32)
 array([[-0.05956137,  0.1170587 ]], dtype=float32)
 array([[-0.00273648, -0.00181018]], dtype=float32)]","[[ 1.27082137 -2.03765209  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.13241835 -0.08621194 -2.00693559 -0.81024512  0.31494888 -0.25629667]
 [-1.10280733 -0.07677757 -0.51656992 -0.48493747 -0.9027172  -1.09399607]]",1629.0509319447792,468.96509940211087,1.6412930488586426,End
38,39,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2283.7019371557535, -391.4381833745126, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02006378,  0.0034691 ]], dtype=float32)
 array([[-0.06810604,  0.002171  ]], dtype=float32)
 array([[-0.04983093,  0.11601701]], dtype=float32)
 array([[-0.00215531,  0.00054768]], dtype=float32)]","[[ 1.66191815 -2.22519011  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.25873649 -0.27433294 -2.00506317 -0.81042596  0.31484275 -0.25577833]
 [-0.56323792  0.30503746 -0.47083531 -1.44571354  0.47693956 -0.09687044]
 [-1.60965286  0.52926435 -1.22446393 -1.94962348  0.31207477  1.19175513]]",1649.1326453076715,127.10914844356888,2.0215706825256348,End
39,40,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2227.0788639627876, -222.01527908619747, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.05065881,  0.0008238 ]], dtype=float32)
 array([[-0.0710395 ,  0.00072601]], dtype=float32)
 array([[-0.0607552,  0.1400547]], dtype=float32)
 array([[-0.0032507,  0.000502 ]], dtype=float32)]","[[ 1.5760208  -1.03763624  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.6471899  -0.16864527 -0.86460741 -1.22345742  0.56202449 -0.22107036]
 [-0.16123127  0.49614662 -0.47707284 -1.43366372  0.27622821 -0.19506503]
 [-1.13322408  0.57940883 -1.42244267 -1.67965091 -0.18730195  0.55859029]]",2764.489318578967,441.2446585493914,1.3930439949035645,End
40,41,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2109.6362366908083, -237.86514197930205, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.03897763,  0.00070248]], dtype=float32)
 array([[-0.06607067,  0.04198555]], dtype=float32)
 array([[-0.04424756,  0.11349517]], dtype=float32)
 array([[-0.00182505,  0.00048155]], dtype=float32)]","[[ 1.39786001 -1.14873436  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.33926385 -0.10256882 -1.03428516 -1.11508007  0.2827642  -0.15654441]
 [-0.5127247   0.4520407  -0.59559776 -1.72251532  0.34076158  0.48444874]
 [-1.62362801  0.67317254 -1.13034202 -1.71350513  0.21956222  1.06903648]]",1624.9792211504355,119.93352185683666,1.4305009841918945,End
41,42,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2250.875335236274, -416.50995519256577, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02027401,  0.00392872]], dtype=float32)
 array([[-0.0618459 ,  0.00045947]], dtype=float32)
 array([[-0.02590973,  0.09280969]], dtype=float32)]","[[ 1.61212011 -2.40092833  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.22765234 -0.55429989 -1.74682674 -0.86323015  0.53977445 -0.13590664]
 [-0.64679702  0.06268759 -0.5171706  -1.37168474  0.16008267 -0.12245531]]",120.05713870985068,764.5804806646676,1.135474443435669,End
42,43,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1926.483715393486, -494.7464195108232, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472   ,  0.12684497])
 array([[-0.01649173,  0.01998732]], dtype=float32)
 array([[-0.07015403,  0.0558881 ]], dtype=float32)
 array([[-0.0035935, -0.006902 ]], dtype=float32)]","[[ 1.12001714 -2.94931945  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.35662093 -0.51583133 -2.55770672 -0.83142855  0.67883546 -0.15297262]
 [-1.18475789 -0.13834662 -0.29450895 -1.19083138  0.83690211 -0.3038016 ]]",291.73693809293286,417.8342300377901,1.1915030479431152,End
43,44,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2110.8496965236636, -521.6211628503152, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[-0.01046178,  0.04858311]], dtype=float32)
 array([[-0.07202583,  0.06590819]], dtype=float32)
 array([[-0.00619914, -0.00651477]], dtype=float32)]","[[ 1.39970083 -3.13769543  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.33053284  0.60147463 -3.30166599 -0.20013152  0.94643352 -1.03178014]
 [-0.92263058  1.04454586 -1.5392593  -1.77365873  1.22477696 -0.01079965]]",497.2183101393039,584.8156949908004,1.3268027305603027,End
44,45,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2153.6901723191613, 74.61109160463637, 1, 0, 0, 0, 0, 0, 0)","[array([-0.05236   ,  0.12684497])
 array([[-0.03800225,  0.16346091]], dtype=float32)
 array([[-0.05905353,  0.14320078]], dtype=float32)
 array([[-0.00762628, -0.00391123]], dtype=float32)]","[[ 1.46468995  1.04153834  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.22265263  0.85373181 -0.64395389 -2.15849869 -1.53302796  1.69745686]
 [-0.71740212  0.84313659 -0.7928208  -0.54583124  0.78315653 -0.87054725]]",6991.476017412919,716.7641946060235,1.860217571258545,End
45,46,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2036.3562662672443, -575.5528307717549, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472   ,  0.12684497])
 array([[-0.00183592,  0.08211205]], dtype=float32)
 array([[-0.04907429,  0.1715023 ]], dtype=float32)]","[[ 1.2866941  -3.51572437  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.39888432  6.16394016 -6.38353171 -0.16957847  3.52385557 -0.4514508 ]]",580.837461169664,1226.672278371356,1.2899961471557617,Error
46,47,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2157.62301782054, -593.8895832390114, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.00304196, 0.10107248]], dtype=float32)]",[[ 1.47065609 -3.64425411  0.04184333 -0.13066902 -0.07222236 -0.24103227]],0.0,2237.8654839173914,1.0549604892730713,Error
47,48,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2265.8475775106926, -109.34639433977308, 1, 0, 0, 0, 0, 0, 0)","[array([-0.10472,  0.     ])
 array([[-0.07685658,  0.00140394]], dtype=float32)
 array([[-0.04845662,  0.13235015]], dtype=float32)
 array([[-0.06173658,  0.13111225]], dtype=float32)
 array([[-8.483920e-04,  2.238527e-05]], dtype=float32)]","[[ 1.63483304 -0.24789431  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.87623731  0.49114098 -0.54063443 -1.47637096  0.08560192 -0.28334444]
 [-0.19328391  0.53694553 -1.11041262 -1.03017448  0.37079306 -0.00593541]
 [-1.16190019  0.5489401  -0.85466018 -1.58879039 -0.92719522 -0.35907644]]",4481.366435851372,422.27836463683303,2.4422764778137207,End
48,49,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1940.8142456155995, 236.12897628940405, 1, 0, 0, 0, 0, 0, 0)","[array([-0.05236   ,  0.15855621])
 array([[-0.03808258,  0.18786101]], dtype=float32)
 array([[-0.05532657,  0.02529803]], dtype=float32)
 array([[-0.00077837,  0.00173754]], dtype=float32)]","[[ 1.1417566   2.17368273  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.10595858  1.74991413 -0.32475208 -0.75717026 -2.778844    0.28245928]
 [-0.96603499  2.60557872 -0.71750921 -1.34675369  0.51219857 -0.11703184]]",6372.457262166025,626.6264177314397,1.5904545783996582,End
49,50,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1999.3276878673823, -236.01076724506746, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.03753992,  0.00115677]], dtype=float32)
 array([[-0.06751818,  0.05723461]], dtype=float32)
 array([[-0.00750429,  0.05509074]], dtype=float32)]","[[ 1.23052165 -1.13573629  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.16109937 -0.06642612 -1.09819731 -1.09821347  0.27498323 -0.16082836]
 [-0.69333019  0.40871121 -0.54854267 -1.71719355 -0.05520306  0.18188997]]",296.38482542427244,731.3028716494339,1.5260159969329834,End
50,51,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2103.1930547232027, 134.08970555714754, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[-0.03785187,  0.17887153]], dtype=float32)
 array([[-0.06290197,  0.14714992]], dtype=float32)
 array([[-0.06483711,  0.10085269]], dtype=float32)
 array([[0.00067704, 0.00110241]], dtype=float32)]","[[ 1.38808569  1.45844808  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.13443772  1.10131609 -0.43476895 -1.86513182 -2.33878608  0.60600558]
 [-0.70916058  1.33074634 -1.45043302 -1.96384747  2.16703603 -0.03310129]
 [-1.65620663  1.6345584  -0.60124891 -0.87939634 -0.95166861 -0.6367963 ]]",9526.554859247379,186.13045742906576,3.479346513748169,End
51,52,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2165.2191791558193, -658.4895446034093, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.0105058 , 0.13008457]], dtype=float32)]",[[ 1.48217949 -4.09706145  0.04184333 -0.13066902 -0.07222236 -0.24103227]],0.0,2263.1355624743746,1.5422801971435547,Error
52,53,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2165.2060119129223, -266.85272850680803, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.02910127,  0.00044501]], dtype=float32)
 array([[-0.06167629,  0.10131178]], dtype=float32)
 array([[-0.01453257,  0.07906189]], dtype=float32)]","[[ 1.48215951 -1.35192011  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.27416445  0.06903705 -1.71703045 -0.96560342  0.31113651 -0.26304934]
 [-0.66357827  0.21747491 -0.51538895 -0.60188278 -0.43980814 -1.09809092]]",1098.2759681564562,751.9750562960156,1.4472312927246094,End
53,54,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2278.4039045531736, 99.58438693983493, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[-0.03723306,  0.17069304]], dtype=float32)
 array([[-0.06190538,  0.14913657]], dtype=float32)
 array([[-0.06527099,  0.09304217]], dtype=float32)
 array([[-0.00028766,  0.00106399]], dtype=float32)]","[[ 1.65388102  1.2165863   0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.3897329   0.95815514 -0.67703227 -1.23547521 -2.02230534 -0.26855993]
 [-0.478465    1.02286087 -0.8154645  -0.42403041  1.9894918  -1.43783823]
 [-1.40756821  1.40778415 -0.76345953 -0.75347525 -0.58191928 -1.00322584]]",8737.052146561535,289.58037744572584,4.076362371444702,End
54,55,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1980.703946362992, -449.60789053591856, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02036531,  0.00412834]], dtype=float32)
 array([[-0.04466555,  0.0004942 ]], dtype=float32)
 array([[-0.00358723, -0.0018623 ]], dtype=float32)]","[[ 1.20226938 -2.63292519  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.172406   -0.80761379 -1.76554937 -0.88160617  0.76484889 -0.10335635]
 [-1.20064117 -0.03086776 -1.17231625 -1.15237561  0.31783252 -0.28820736]]",120.06630567162102,404.3877729346436,0.6241748332977295,End
55,56,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1944.7249939284823, -59.22227975850407, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.07564767,  0.00171137]], dtype=float32)
 array([[-0.05497   ,  0.14289679]], dtype=float32)
 array([[-0.00669646, -0.00687196]], dtype=float32)]","[[ 1.14768921  0.10344595  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.38146698  0.85169485 -0.60627539 -1.4734612   0.10747075 -0.29329931]
 [-0.63368314  0.84879267 -1.349542   -1.1299577   0.23271793 -0.08562411]]",2865.046059235698,771.8930751005038,1.3915143013000488,End
56,57,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2051.7708797798628, -648.1143032862788, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[0.00697189, 0.11634821]], dtype=float32)]",[[ 1.31007811 -4.02433717  0.04184333 -0.13066902 -0.07222236 -0.24103227]],0.0,2151.700697875262,1.2111737728118896,Error
57,58,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2056.551268550629, -554.5242985023224, 1, 0, 0, 0, 0, 0, 0)","[array([-0.01745,  0.     ])
 array([[-0.00431434,  0.07247836]], dtype=float32)
 array([[-0.09008079,  0.00090531]], dtype=float32)]","[[ 1.31732997 -3.36832686  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.54982565  3.97585738 -5.30261303  0.06253441  1.91340877 -1.25589777]]",418.1843474365466,961.8298640898604,1.451174259185791,Error
58,59,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2292.599314963107, 142.2231755400402, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.12684497])
 array([[-0.03751431,  0.17869417]], dtype=float32)
 array([[-0.06176282,  0.15007916]], dtype=float32)
 array([[-0.06275574,  0.10985694]], dtype=float32)
 array([[-0.00036835,  0.00100957]], dtype=float32)]","[[ 1.67541550e+00  1.51545887e+00  4.18433258e-02 -1.30669025e-01
  -7.22223577e-02 -2.41032274e-01]
 [ 4.13687470e-01  1.16568021e+00 -5.23274650e-01 -1.43443113e+00
  -2.37738935e+00  9.01684771e-04]
 [-4.22291715e-01  1.36867397e+00 -1.29327156e+00 -2.21951570e+00
   2.94976591e+00  9.05918264e-01]
 [-1.39735186e+00  1.77240063e+00 -1.05405961e+00 -1.30362185e+00
  -1.70168483e+00 -8.19458731e-01]]",9975.396261765398,321.4225567296556,3.0353052616119385,End
59,60,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1955.6089072086882, -213.4695313542987, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491,  0.     ])
 array([[-0.04468084,  0.00086054]], dtype=float32)
 array([[-0.06539503,  0.05357544]], dtype=float32)
 array([[-0.0246606,  0.0931536]], dtype=float32)]","[[ 1.16420014 -0.97773562  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.17684425 -0.04436907 -0.88821772 -1.17636118  0.46250587 -0.16023589]
 [-0.69306385  0.4835778  -0.66956875 -0.8842841   0.18041573 -0.97512118]]",264.67072709640263,731.3275310030231,1.2016866207122803,End
60,61,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2201.831126961553, -55.65313203910465, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.12684497])
 array([[-0.07775311,  0.00267961]], dtype=float32)
 array([[-0.04975606,  0.14082776]], dtype=float32)
 array([[-0.0619909 ,  0.13126369]], dtype=float32)
 array([[-0.00151266,  0.001497  ]], dtype=float32)]","[[ 1.53771991  0.12846355  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.77259869  0.87257304 -0.51675595 -1.48242139  0.01747927 -0.28168133]
 [-0.28569869  0.85123233 -1.12694921 -0.14283388  0.34133262 -1.52687909]
 [-1.2475335   0.84827259 -0.77411283 -1.90871067 -0.82221104  0.18171045]]",4935.2639496190495,368.81903384912806,2.312498092651367,End
61,62,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2079.317544054522, -102.21653277300493, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981,  0.     ])
 array([[-0.07553825,  0.00132717]], dtype=float32)
 array([[-0.0533248 ,  0.13159564]], dtype=float32)
 array([[-0.03143056,  0.1054998 ]], dtype=float32)
 array([[-0.00108603,  0.00024777]], dtype=float32)]","[[ 1.35186647 -0.19791822  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.58673423  0.54503911 -0.56504692 -1.46087656  0.09831937 -0.29321083]
 [-0.43449697  0.62108731 -1.2235213  -2.22902049  0.04134766  1.15312202]
 [-1.74236036  1.01266754 -1.74211954 -1.65197299 -0.08370312  1.1346334 ]]",3428.5895086385053,80.8634076385945,1.654665470123291,End
62,63,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2165.7023851426816, -525.266123386689, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.00920803,  0.05345646]], dtype=float32)
 array([[-0.0786913, -0.0015936]], dtype=float32)
 array([[-0.00108824,  0.0016613 ]], dtype=float32)]","[[ 1.48291251 -3.16324444  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [-0.3013913   1.06244098 -3.5743305  -0.06087526  1.30825063 -1.12874017]
 [-0.95845183  1.53746864 -0.52690141 -1.48973716 -0.762212   -0.30079708]]",263.7045351278331,575.0443582703177,1.0669381618499756,End
63,64,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2129.3009072860946, 71.16563933669879, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.03810298,  0.16243015]], dtype=float32)
 array([[-0.05885515,  0.14367297]], dtype=float32)
 array([[-0.02352909, -0.00252253]], dtype=float32)]","[[ 1.42769137  1.01738777  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.18858335  0.83985429 -0.63752662 -0.46371109 -1.54042141 -0.92497598]
 [-0.73524311  0.84841016 -0.67034467 -0.32877692  1.01367913 -1.31173036]]",6941.65363244764,705.0783011342363,2.0769882202148438,End
64,65,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2094.5206588212263, 141.70145622562163, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.12684497])
 array([[-0.03795663,  0.18048498]], dtype=float32)
 array([[-0.05676286,  0.14518423]], dtype=float32)
 array([[-0.03046744, -0.00211039]], dtype=float32)]","[[ 1.37492964  1.51180193  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.12331969  1.13855161 -0.39981754  0.04745853 -2.26181494 -1.03848477]
 [-0.76401417  1.30404011 -0.57773747 -1.82225787  2.56367509  1.25761539]]",8530.001447327253,693.6521331483307,2.5246002674102783,End
65,66,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2288.3084836641824, -402.0308600642685, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727   ,  0.15855621])
 array([[-0.02013836,  0.00363215]], dtype=float32)
 array([[-0.06886178,  0.00131997]], dtype=float32)
 array([[-0.052775  ,  0.11219423]], dtype=float32)
 array([[-0.00170062,  0.00061899]], dtype=float32)]","[[ 1.66890629 -2.29943848  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.27117647 -0.3920346  -1.87408237 -0.82721959  0.33824339 -0.21260474]
 [-0.53842333  0.18160623 -0.41657718 -1.43429977  0.53365815 -0.11139875]
 [-1.55363674  0.45481952 -1.2629841  -0.62298577  0.08570456 -1.46716487]]",1508.6434712682164,164.27737017627965,1.3018264770507812,End
66,67,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(1954.8718485158902, -165.95710061942944, 1, 0, 0, 0, 0, 0, 0)","[array([-0.08727,  0.     ])
 array([[-0.07306249,  0.00104938]], dtype=float32)
 array([[-0.0596282 ,  0.09600443]], dtype=float32)
 array([[-0.05152341,  0.11179533]], dtype=float32)
 array([[-0.00174621,  0.00017579]], dtype=float32)]","[[ 1.16308202 -0.64470172  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.38411475  0.10680703 -0.60681466 -1.43014966  0.12936476 -0.31112134]
 [-0.55848462  0.43933026 -0.97837305 -0.50109699 -0.01094718 -1.46243839]
 [-1.584007    0.59679186 -1.02964406 -0.33138224 -0.09472735 -1.42774777]]",2326.9209998031693,144.437456242307,1.5147175788879395,End
67,68,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2069.022913675629, -1.7794624585048022, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.04492669,  0.1424489 ]], dtype=float32)
 array([[-0.05627047,  0.15463342]], dtype=float32)
 array([[-0.00918297,  0.04223789]], dtype=float32)]","[[ 1.33624949  0.50608596  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.23541465  0.52207771 -0.60033742 -2.04388203  0.22402631  1.60439892]
 [-0.77890181  0.49062347 -1.69877628 -0.83862317 -0.17176361 -1.63037259]]",6317.807134225814,674.7383531595912,2.6164605617523193,End
68,69,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2100.0496904403476, 57.34865474007451, 1, 0, 0, 0, 0, 0, 0)","[array([-0.06981   ,  0.15855621])
 array([[-0.03837213,  0.1593331 ]], dtype=float32)
 array([[-0.05892004,  0.13527508]], dtype=float32)
 array([[-0.00585888, -0.00612436]], dtype=float32)]","[[ 1.3833172   0.92053892  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.1521725   0.77625181 -0.62359885 -0.0656218  -1.26974926 -1.0726282 ]
 [-0.7791087   0.8344904  -0.76186957 -0.57632876  0.82989728 -0.84535423]]",6254.20727399054,676.0942767506803,1.7841978073120117,End
69,70,"(0, 0, 1, 0, 0, 0, -0.05236, 0, 0)","(2044.971789592078, 21.6443657909525, 1, 0, 0, 0, 0, 0, 0)","[array([-0.03491   ,  0.15855621])
 array([[-0.04170027,  0.15194452]], dtype=float32)
 array([[-0.06030826,  0.13341247]], dtype=float32)
 array([[-0.00668761,  0.00412806]], dtype=float32)]","[[ 1.29976387  0.67027307  0.04184333 -0.13066902 -0.07222236 -0.24103227]
 [ 0.13957152  0.5816703  -0.43434955 -0.82625596 -0.60704948 -0.56389141]
 [-0.80464661  0.68470856 -1.12821071 -0.76874798  0.15164835 -1.41362389]]",5654.108320692838,658.1827252168406,1.766615390777588,End
